Customer ID,Sub Status
J12610305,Incomplete
J12651410,Complete
J12680718,Incomplete
J12880094,Incomplete
J12782716,Complete
J12970953,Incomplete
J12886555,Incomplete
J12965749,Complete
J12714156,Complete
J12819358,Incomplete
J12652551,Complete
J12786161,Incomplete
J12984113,Complete
J12967416,Complete
J13041437,Complete
J12916488,Incomplete
J12720072,Complete
J12626639,Incomplete
J12632882,Incomplete
J12651884,Incomplete
J12822029,Complete
J13006750,Complete
J12553469,Incomplete
J12558053,Complete
J12865865,Complete
J12988906,Incomplete
J12967120,Complete
J12881883,Complete
J12578036,Incomplete
J12666736,Incomplete
J12915928,Incomplete
J12923487,Complete
J12606009,Incomplete
J12677482,Incomplete
J12572805,Complete
J12920287,Complete
J12901297,Complete
J12566009,Incomplete
J13008535,Incomplete
J12609902,Complete
J12980931,Complete
J12660721,Insurance Claim
J12812230,Incomplete
J12892432,Incomplete
J12679000,Complete
J12777386,Incomplete
J12560783,Complete
J12905034,Complete
J12989863,Complete
J12660763,Incomplete
J12785422,Complete
J12583949,Incomplete
J12599419,Incomplete
J12893494,Complete
J12837753,Incomplete
J12591362,Complete
J12682701,Complete
J12611718,Incomplete
J12846889,Incomplete
J12557641,Complete
J12723342,Complete
J12552744,Complete
J13024894,Incomplete
J12767945,Complete
J12994675,Complete
J12932954,Complete
J13001656,Complete
J12804874,Complete
J12946309,Complete
J12867876,Incomplete
J12681847,Incomplete
J12656751,Incomplete
J12878253,Complete
J13015554,Complete
J13020125,Incomplete
J12711014,Complete
J12948729,Incomplete
J12834910,Complete
J12887551,Complete
J12558205,Incomplete
J12934452,Complete
J12555152,Complete
J12643953,Incomplete
J12739874,Complete
J12735147,Incomplete
J12702146,Incomplete
J12817700,Complete
J12656663,Complete
J12631959,Incomplete
J12702438,Complete
J12801045,Complete
J12942752,Insurance Claim
J12591457,Insurance Claim
J12995365,Incomplete
J12921258,Complete
J12782305,Complete
J12931131,Complete
J12566652,Incomplete
J12937299,Complete
J12558747,Complete
J12864063,Incomplete
J12891446,Complete
J13002524,Incomplete
J12623384,Complete
J12967761,Incomplete
J13024682,Complete
J12789890,Incomplete
J12586537,Complete
J12700461,Complete
J12787098,Incomplete
J12548770,Complete
J12679877,Complete
J12697166,Complete
J12853624,Incomplete
J13005435,Complete
J12550836,Complete
J12551733,Complete
J12985797,Complete
J12549915,Complete
J12813932,Incomplete
J13040496,Complete
J12555831,Complete
J12853610,Incomplete
J12824801,Incomplete
J12744838,Incomplete
J12634768,Incomplete
J12618150,Complete
J12992937,Complete
J12843669,Complete
J12681375,Complete
J12672086,Incomplete
J12680174,Incomplete
J12772314,Complete
J12911929,Incomplete
J12566308,Complete
J12714770,Complete
J12845892,Complete
J12604148,Complete
J12950314,Incomplete
J12651036,Complete
J12550847,Complete
J12648898,Complete
J12585813,Incomplete
J12822128,Complete
J12615827,Complete
J12681078,Complete
J12589126,Complete
J12672276,Complete
J12944670,Incomplete
J12553294,Complete
J12938450,Incomplete
J12787177,Complete
J12571427,Complete
J12690075,Complete
J12846968,Incomplete
J12550432,Complete
J12690867,Complete
J13035283,Complete
J12804217,Complete
J12615948,Complete
J12555580,Incomplete
J12757339,Complete
J12955467,Incomplete
J12685993,Complete
J12890759,Incomplete
J12938915,Complete
J13014618,Incomplete
J12982210,Complete
J12604407,Incomplete
J12973114,Incomplete
J12759921,Incomplete
J12552604,Incomplete
J12916246,Complete
J12906907,Complete
J12657855,Complete
J13041276,Incomplete
J13036503,Incomplete
J12740258,Complete
J12563084,Incomplete
J12980103,Complete
J12731167,Complete
J12559042,Insurance Claim
J12767107,Incomplete
J12620164,Complete
J12862327,Incomplete
J12562109,Complete
J12637502,Incomplete
J12602849,Complete
J12681751,Complete
J12787416,Complete
J12946256,Complete
J12882017,Incomplete
J12685979,Complete
J12908886,Complete
J12553373,Complete
J12565198,Complete
J12896041,Incomplete
J12748160,Complete
J12907793,Complete
J12865349,Complete
J12912920,Complete
J12613858,Complete
J12992371,Complete
J12645798,Complete
J12843925,Complete
J13018460,Incomplete
J12912439,Complete
J12866816,Incomplete
J12903011,Complete
J12600237,Incomplete
J12634761,Complete
J12778877,Incomplete
J13002127,Complete
J12694280,Incomplete
J12723577,Complete
J12935340,Incomplete
J12841738,Incomplete
J12965726,Complete
J12614929,Complete
J12603425,Complete
J12996071,Complete
J12572125,Complete
J12654591,Complete
J12684774,Incomplete
J12867592,Complete
J12639741,Complete
J12990599,Complete
J12952800,Complete
J12972948,Complete
J12552503,Complete
J12745752,Incomplete
J12721281,Incomplete
J12759218,Complete
J13042240,Complete
J12850358,Incomplete
J12623969,Complete
J12577252,Incomplete
J12727473,Incomplete
J12967646,Incomplete
J13014969,Complete
J12550882,Incomplete
J12772711,Complete
J12820545,Incomplete
J12886740,Complete
J13003646,Incomplete
J12612483,Insurance Claim
J12922306,Complete
J12629713,Complete
J12838036,Complete
J13029111,Complete
J12551930,Incomplete
J12607058,Incomplete
J12641025,Incomplete
J12658606,Complete
J12892440,Incomplete
J12880544,Incomplete
J12984374,Complete
J12931435,Complete
J12841484,Complete
J12555006,Complete
J12775840,Insurance Claim
J12911244,Complete
J12819537,Complete
J12945606,Complete
J12708662,Complete
J12705545,Complete
J12562747,Complete
J12810494,Complete
J12774913,Incomplete
J12576827,Incomplete
J12789925,Complete
J12967977,Complete
J13024097,Complete
J12744930,Incomplete
J12727660,Incomplete
J12556576,Complete
J12749707,Complete
J12720250,Complete
J12809160,Incomplete
J12550850,Incomplete
J12608471,Complete
J12784521,Incomplete
J12776721,Complete
J12899887,Complete
J12884496,Incomplete
J12555654,Complete
J12810785,Complete
J12905741,Incomplete
J12778656,Complete
J12711716,Incomplete
J13011234,Complete
J12771223,Complete
J12817545,Incomplete
J12860405,Incomplete
J12564417,Transferred
J12625293,Incomplete
J12827822,Complete
J12661913,Incomplete
J12556705,Incomplete
J12632590,Complete
J12870919,Complete
J13042626,Incomplete
J12657276,Incomplete
J12743644,Incomplete
J12846850,Complete
J12949912,Complete
J12958048,Incomplete
J12865964,Complete
J12647555,Incomplete
J12592313,Insurance Claim
J12564258,Incomplete
J12993731,Incomplete
J12958838,Complete
J12828950,Incomplete
J13026122,Complete
J12909599,Incomplete
J12849560,Complete
J12714756,Complete
J12745907,Complete
J12673851,Complete
J12656286,Complete
J12995205,Complete
J13023865,Complete
J12739210,Complete
J12599150,Incomplete
J12568857,Incomplete
J12900092,Incomplete
J12628466,Incomplete
J12572220,Complete
J13007753,Complete
J13010377,Incomplete
J12564130,Complete
J12808119,Complete
J12552104,Incomplete
J12662106,Complete
J12693564,Complete
J12861172,Complete
J12829394,Complete
J12635298,Complete
J13037917,Complete
J12744038,Complete
J12705186,Complete
J12561386,Complete
J12900405,Complete
J12554418,Incomplete
J12726022,Incomplete
J12603919,Complete
J12610686,Complete
J12675463,Complete
J12623962,Complete
J12756978,Incomplete
J12805455,Incomplete
J12919977,Incomplete
J12829366,Incomplete
J12717679,Complete
J12550040,Incomplete
J13006513,Complete
J13005065,Complete
J12942511,Incomplete
J12863005,Complete
J13029843,Complete
J12994635,Incomplete
J12549256,Complete
J12564382,Complete
J13018266,Complete
J12567581,Complete
J12587230,Complete
J12884901,Complete
J12562237,Complete
J12549968,Incomplete
J12995690,Complete
J12563045,Complete
J13021167,Incomplete
J12967486,Complete
J12741243,Incomplete
J12807679,Incomplete
J12912095,Complete
J12854818,Incomplete
J12770571,Complete
J12602686,Incomplete
J12620818,Incomplete
J13029285,Incomplete
J12943579,Incomplete
J12699290,Complete
J13009132,Complete
J12996418,Complete
J12969534,Complete
J12677951,Incomplete
J12997781,Complete
J12830428,Complete
J12765757,Incomplete
J12845111,Complete
J12991173,Incomplete
J13006365,Complete
J12766054,Complete
J12677531,Incomplete
J12970266,Incomplete
J12568466,Complete
J12791625,Complete
J12771849,Complete
J13010270,Incomplete
J12798241,Incomplete
J12974504,Complete
J12695006,Complete
J12966565,Complete
J12762184,Complete
J12558920,Complete
J12951840,Incomplete
J12839739,Incomplete
J12630024,Incomplete
J13025542,Incomplete
J12555623,Incomplete
J12837802,Complete
J12934567,Incomplete
J12622770,Complete
J12925694,Incomplete
J12599140,Complete
J12921242,Incomplete
J12875496,Incomplete
J12783635,Complete
J12805978,Complete
J12551923,Complete
J12972078,Incomplete
J12576883,Complete
J12558901,Complete
J12603561,Complete
J12847694,Complete
J12944095,Incomplete
J12918730,Complete
J12726480,Complete
J12894299,Complete
J12598718,Complete
J12578982,Incomplete
J12897577,Complete
J12748552,Complete
J12942661,Incomplete
J12906233,Incomplete
J12818476,Complete
J12911315,Complete
J12903878,Complete
J12657588,Incomplete
J13017828,Incomplete
J12678641,Complete
J12651892,Complete
J12651323,Complete
J12611113,Complete
J12703848,Complete
J12561434,Complete
J12557957,Complete
J12780720,Incomplete
J12679927,Complete
J12702692,Complete
J12860328,Complete
J12598751,Incomplete
J12997444,Incomplete
J12651654,Complete
J12918716,Incomplete
J12704271,Incomplete
J12554579,Incomplete
J12867883,Complete
J12690969,Incomplete
J13003358,Incomplete
J12556481,Complete
J12899004,Complete
J12704829,Complete
J12584261,Incomplete
J12597596,Complete
J12975907,Incomplete
J12698826,Incomplete
J12579877,Complete
J12791936,Complete
J12664635,Incomplete
J12697341,Complete
J12760545,Complete
J12986917,Incomplete
J12619447,Complete
J12893559,Complete
J12887340,Complete
J13031535,Incomplete
J12862867,Complete
J12873862,Complete
J12858611,Complete
J12746219,Complete
J12981115,Complete
J13019300,Complete
J12937291,Complete
J12782836,Complete
J12639791,Complete
J12797655,Incomplete
J12620318,Complete
J12683129,Complete
J12550701,Complete
J13030270,Complete
J12673747,Complete
J12916026,Complete
J12706509,Complete
J12603092,Incomplete
J12595770,Complete
J12675643,Incomplete
J12980788,Incomplete
J12623282,Incomplete
J12904680,Incomplete
J12826751,Complete
J12823822,Complete
J12739500,Complete
J12948792,Complete
J12856039,Complete
J12944233,Complete
J12566165,Complete
J12809351,Incomplete
J12942048,Complete
J12555085,Complete
J12799739,Incomplete
J12802008,Complete
J12787652,Complete
J13043137,Complete
J12559126,Incomplete
J12687676,Complete
J12569674,Incomplete
J12812768,Complete
J12652802,Complete
J12985068,Complete
J12771393,Complete
J12891680,Incomplete
J12635052,Incomplete
J12555661,Incomplete
J13026314,Incomplete
J12553253,Incomplete
J12584750,Insurance Claim
J12932297,Incomplete
J12776941,Complete
J12623813,Complete
J12908572,Complete
J12708178,Complete
J12999927,Incomplete
J12816564,Complete
J12570218,Incomplete
J12585898,Complete
J12579807,Complete
J12554776,Complete
J12555440,Complete
J12904638,Incomplete
J12869427,Incomplete
J13019997,Incomplete
J12889190,Complete
J12596801,Complete
J12635726,Complete
J12820757,Complete
J12567934,Complete
J12848942,Incomplete
J12835405,Complete
J12657147,Complete
J12550009,Complete
J12625055,Incomplete
J12823850,Incomplete
J12663254,Complete
J12949296,Complete
J12589858,Incomplete
J13039905,Incomplete
J12816290,Complete
J12799553,Incomplete
J13043607,Complete
J12925026,Incomplete
J12549093,Incomplete
J12763779,Complete
J12778171,Complete
J13029660,Complete
J12770438,Incomplete
J12716938,Incomplete
J12567049,Incomplete
J12631747,Incomplete
J12662467,Complete
J13038096,Complete
J12881763,Complete
J13033808,Complete
J12691715,Complete
J12596858,Complete
J12946889,Incomplete
J12940155,Incomplete
J12899872,Incomplete
J12977906,Incomplete
J12555997,Complete
J13011036,Incomplete
J12663923,Complete
J12684622,Complete
J12723979,Incomplete
J12683559,Incomplete
J12716621,Complete
J12786414,Incomplete
J12936586,Incomplete
J12936190,Complete
J12562530,Complete
J12768212,Complete
J12993030,Incomplete
J12676256,Complete
J12749567,Complete
J12819006,Complete
J12931050,Incomplete
J12593687,Complete
J12743154,Incomplete
J12635548,Complete
J12562543,Complete
J12922321,Complete
J12652523,Complete
J12978886,Complete
J12896374,Complete
J12883309,Complete
J12910668,Complete
J12763467,Incomplete
J12701952,Complete
J12786499,Complete
J12572099,Complete
J12687718,Complete
J12686015,Complete
J13038356,Complete
J12897177,Complete
J13034899,Complete
J12660830,Incomplete
J12955181,Incomplete
J12863507,Complete
J12775969,Complete
J12856804,Complete
J12952303,Complete
J12726715,Complete
J12817294,Complete
J12846531,Complete
J12865454,Incomplete
J12634570,Complete
J12653482,Incomplete
J12792953,Complete
J12875559,Complete
J12783384,Complete
J12553054,Complete
J12645192,Complete
J12794336,Incomplete
J12913893,Incomplete
J12554371,Complete
J12842160,Complete
J12635524,Complete
J12733088,Complete
J12707179,Complete
J12715564,Incomplete
J12990085,Complete
J12713168,Complete
J12699360,Incomplete
J12564295,Incomplete
J12892168,Incomplete
J12688486,Complete
J12853477,Incomplete
J12596592,Complete
J12698335,Complete
J12813119,Complete
J13012057,Complete
J12982605,Complete
J12885670,Transferred
J12832925,Complete
J12660651,Incomplete
J12754807,Complete
J12969150,Incomplete
J12889356,Incomplete
J12634298,Incomplete
J12554059,Incomplete
J12942879,Complete
J12557710,Complete
J12588138,Complete
J12713620,Incomplete
J12864999,Complete
J12731444,Incomplete
J12623576,Incomplete
J12986417,Incomplete
J12553791,Complete
J12792373,Insurance Claim
J13004691,Complete
J12582939,Complete
J12606324,Complete
J12872050,Incomplete
J12676798,Incomplete
J12863970,Complete
J12560425,Complete
J12698141,Complete
J12755344,Complete
J12650171,Complete
J12598706,Complete
J12554605,Incomplete
J12862873,Incomplete
J12655690,Complete
J12658623,Complete
J12831109,Complete
J12647929,Complete
J12840338,Complete
J12562529,Complete
J12879250,Complete
J12793809,Complete
J12830456,Incomplete
J12851045,Incomplete
J13037703,Incomplete
J12671814,Incomplete
J12584380,Complete
J12917305,Complete
J12688578,Incomplete
J12907274,Complete
J12682199,Complete
J12760706,Complete
J12824928,Complete
J12716071,Complete
J12878148,Complete
J13040137,Incomplete
J12785322,Complete
J12807351,Complete
J12620537,Complete
J12812704,Complete
J12946503,Incomplete
J12556984,Insurance Claim
J12821802,Complete
J12564371,Complete
J12657523,Complete
J12940349,Complete
J12621177,Incomplete
J12598435,Incomplete
J12724364,Complete
J12782822,Incomplete
J12803836,Incomplete
J12917516,Complete
J12956682,Incomplete
J12796212,Complete
J12627277,Complete
J12874867,Complete
J12903759,Incomplete
J12651582,Incomplete
J13035784,Complete
J12927035,Complete
J13021027,Incomplete
J12585107,Complete
J12641116,Incomplete
J12725475,Incomplete
J12649871,Complete
J12816726,Incomplete
J12769518,Complete
J13034548,Complete
J12669201,Complete
J12864990,Incomplete
J12992619,Complete
J13039302,Incomplete
J12715406,Complete
J12618636,Complete
J12575852,Incomplete
J12755131,Complete
J13022673,Complete
J12826486,Complete
J12808318,Incomplete
J13006029,Incomplete
J12594186,Complete
J12902636,Incomplete
J12552127,Complete
J12730067,Complete
J12625391,Complete
J12954239,Complete
J12998057,Complete
J12718810,Complete
J12974390,Complete
J12988930,Incomplete
J12794478,Complete
J12807803,Complete
J12598633,Incomplete
J12858795,Incomplete
J12550394,Incomplete
J13014637,Incomplete
J12921690,Complete
J12550621,Transferred
J12554132,Complete
J12734034,Complete
J12914517,Incomplete
J12947997,Complete
J12999630,Complete
J13040636,Complete
J12758620,Complete
J12990347,Complete
J12705864,Complete
J12927217,Incomplete
J12747731,Incomplete
J12730541,Complete
J13025131,Complete
J12867697,Complete
J12685537,Complete
J13031628,Complete
J12935801,Incomplete
J12554814,Insurance Claim
J12824290,Incomplete
J12866438,Complete
J12806349,Complete
J12559382,Complete
J12647950,Complete
J12879507,Complete
J12723172,Complete
J13005763,Incomplete
J12590935,Incomplete
J12911694,Complete
J12852559,Incomplete
J12552152,Incomplete
J12616246,Complete
J12662176,Incomplete
J12561183,Complete
J12788104,Complete
J12912757,Incomplete
J12836795,Complete
J12562046,Complete
J12874332,Complete
J12905376,Complete
J12763103,Complete
J12900257,Complete
J12706825,Complete
J12740515,Incomplete
J12596722,Complete
J12851882,Complete
J12679612,Incomplete
J12578594,Complete
J12557621,Incomplete
J12625649,Incomplete
J12685852,Incomplete
J12564178,Complete
J12549575,Incomplete
J12758908,Complete
J12910472,Complete
J13035278,Incomplete
J12628615,Incomplete
J12731756,Incomplete
J12705009,Complete
J12634211,Incomplete
J12747455,Complete
J12772941,Complete
J12972984,Complete
J12618586,Complete
J12549861,Complete
J12852678,Complete
J12677162,Incomplete
J12680465,Complete
J12979552,Incomplete
J12552602,Complete
J12980460,Incomplete
J12620884,Incomplete
J12807095,Complete
J12904798,Complete
J12677424,Incomplete
J12653384,Complete
J12723824,Incomplete
J12560820,Incomplete
J13023893,Complete
J13023639,Complete
J12972151,Complete
J12851031,Complete
J12980429,Incomplete
J12894243,Complete
J12549255,Incomplete
J13009601,Complete
J12710201,Complete
J13033842,Incomplete
J12587709,Complete
J12553790,Complete
J12958316,Complete
J12581267,Complete
J12947535,Complete
J12867891,Incomplete
J12734636,Complete
J12853828,Complete
J12729583,Complete
J12568871,Complete
J12587280,Complete
J12627947,Complete
J12563059,Complete
J12894702,Complete
J12915806,Complete
J12728254,Complete
J12592617,Complete
J12967264,Complete
J12775389,Incomplete
J12839052,Incomplete
J12730584,Complete
J12867564,Complete
J12680690,Complete
J12618128,Complete
J12696008,Incomplete
J12906158,Complete
J12945043,Complete
J12787342,Complete
J12885607,Complete
J12585697,Complete
J12562599,Incomplete
J12631072,Incomplete
J12944032,Complete
J12651796,Complete
J12587257,Incomplete
J12617792,Complete
J12700301,Complete
J12553987,Complete
J12773828,Complete
J12776564,Incomplete
J12968755,Complete
J12960987,Incomplete
J12620686,Complete
J12557341,Incomplete
J12982914,Complete
J12891821,Complete
J12564591,Complete
J12564363,Incomplete
J12550320,Complete
J12715894,Complete
J12746084,Complete
J12814345,Complete
J12856942,Complete
J13018128,Complete
J12892027,Complete
J12710860,Incomplete
J12691419,Complete
J12932654,Complete
J13037226,Incomplete
J12676093,Complete
J13028992,Incomplete
J12953358,Complete
J12682465,Incomplete
J12948715,Complete
J12662543,Complete
J12721828,Complete
J12601508,Complete
J12653591,Complete
J12633407,Complete
J12949303,Complete
J12686856,Complete
J12632576,Incomplete
J12881659,Complete
J12874881,Complete
J12848935,Complete
J12678765,Complete
J12692086,Complete
J12648845,Complete
J13026438,Incomplete
J12869086,Complete
J12866431,Complete
J12775635,Complete
J12916887,Complete
J12999137,Complete
J12856130,Complete
J12818035,Incomplete
J13023795,Incomplete
J12564197,Complete
J12676842,Complete
J12584557,Complete
J12602277,Complete
J12808261,Incomplete
J12666153,Complete
J12562803,Complete
J12566456,Incomplete
J12553143,Complete
J12774878,Complete
J12821971,Complete
J12654697,Incomplete
J12961162,Complete
J12834690,Complete
J12867928,Complete
J12721549,Complete
J12761525,Incomplete
J13027603,Complete
J12615659,Complete
J12823899,Complete
J12733780,Complete
J12592083,Complete
J12779014,Complete
J12729156,Complete
J12554902,Complete
J13034089,Complete
J12878211,Incomplete
J12801599,Complete
J12678692,Complete
J12756309,Complete
J12559305,Complete
J12610784,Complete
J12861179,Incomplete
J12549872,Complete
J12643961,Complete
J12952093,Complete
J12829141,Incomplete
J12653782,Complete
J12616943,Complete
J12554819,Complete
J12915714,Complete
J13041739,Complete
J12733385,Incomplete
J12750913,Incomplete
J12836132,Complete
J12809997,Complete
J12952205,Complete
J12549357,Complete
J12652043,Complete
J12666708,Incomplete
J13009563,Complete
J12978524,Incomplete
J12977899,Complete
J12863666,Incomplete
J12650952,Complete
J12695251,Complete
J12643655,Complete
J12895926,Complete
J12753849,Complete
J12967617,Complete
J12588879,Complete
J12587491,Complete
J12551417,Complete
J12712392,Incomplete
J12806220,Complete
J12626421,Incomplete
J12762936,Incomplete
J12628889,Complete
J12612635,Incomplete
J12672154,Complete
J12659414,Incomplete
J12707514,Complete
J12562463,Incomplete
J12556389,Incomplete
J12724789,Complete
J12552436,Complete
J12639542,Incomplete
J12957969,Complete
J12875797,Complete
J12658155,Insurance Claim
J12656619,Complete
J12775368,Incomplete
J12790391,Complete
J12945153,Incomplete
J12552779,Incomplete
J12553528,Incomplete
J13026067,Complete
J12557759,Complete
J12991938,Complete
J12926046,Incomplete
J12667615,Complete
J12647120,Complete
J12925746,Complete
J12596879,Incomplete
J12681750,Complete
J12984741,Incomplete
J12826381,Incomplete
J12998219,Incomplete
J13006393,Complete
J12713084,Incomplete
J12742911,Complete
J12604253,Incomplete
J12716854,Complete
J12854563,Complete
J13028375,Complete
J12959772,Incomplete
J12621020,Incomplete
J12886292,Incomplete
J12843521,Complete
J12571808,Complete
J12556348,Incomplete
J12813736,Incomplete
J12972355,Incomplete
J12714128,Complete
J12657161,Incomplete
J12853933,Incomplete
J12691592,Complete
J12551643,Incomplete
J12870615,Complete
J12570285,Complete
J12757982,Incomplete
J12556092,Complete
J12549102,Internationally Export
J12583074,Complete
J12786463,Complete
J12915757,Complete
J12948295,Incomplete
J12686358,Incomplete
J12549868,Complete
J12567504,Incomplete
J13041563,Complete
J12857823,Incomplete
J12816817,Incomplete
J12634681,Complete
J12915160,Complete
J12997624,Complete
J12551854,Complete
J12975150,Complete
J12963722,Complete
J12996721,Incomplete
J13030527,Incomplete
J13024382,Complete
J12596184,Complete
J12950978,Complete
J12704320,Incomplete
J13012712,Complete
J12910853,Incomplete
J12782298,Complete
J12732131,Complete
J12766490,Incomplete
J13031143,Complete
J12587477,Complete
J12649745,Incomplete
J12561000,Incomplete
J12929811,Incomplete
J12630896,Incomplete
J12788592,Incomplete
J12852538,Incomplete
J12751930,Complete
J12968532,Complete
J12835363,Incomplete
J12549059,Incomplete
J12551461,Complete
J13007460,Complete
J12834805,Incomplete
J12659698,Incomplete
J12552342,Incomplete
J12555689,Incomplete
J12927517,Complete
J12960141,Complete
J12934259,Complete
J12636174,Incomplete
J12866196,Complete
J12960253,Incomplete
J12991166,Complete
J12560710,Complete
J12899661,Complete
J12548963,Incomplete
J12982496,Internationally Export
J12946701,Complete
J13035514,Complete
J12645690,Complete
J12826829,Incomplete
J12555736,Complete
J12590282,Complete
J12706482,Complete
J12696884,Complete
J12949377,Incomplete
J12611042,Complete
J12695620,Complete
J13020367,Incomplete
J12968241,Incomplete
J12763652,Complete
J12773877,Incomplete
J12936451,Complete
J12950928,Complete
J12677873,Complete
J12708676,Complete
J12677555,Complete
J13021608,Incomplete
J12670592,Complete
J12552430,Complete
J12981146,Complete
J12949106,Complete
J12635690,Complete
J12916874,Incomplete
J12627465,Complete
J12800317,Incomplete
J12733964,Complete
J12914714,Incomplete
J12743693,Complete
J12710825,Incomplete
J12548888,Incomplete
J12760524,Incomplete
J13014126,Complete
J12786082,Complete
J12750849,Complete
J12643298,Incomplete
J12740683,Complete
J13019155,Incomplete
J12940997,Complete
J12676141,Complete
J12671454,Complete
J13028368,Incomplete
J13023306,Complete
J12637480,Complete
J12812606,Incomplete
J12673921,Incomplete
J12814081,Incomplete
J13005495,Complete
J12780599,Complete
J12626802,Incomplete
J12554663,Complete
J12631002,Complete
J12747780,Complete
J13044132,Complete
J12989970,Complete
J12889405,Complete
J13001793,Incomplete
J12818295,Complete
J12867400,Complete
J12549155,Complete
J12745255,Complete
J12848557,Complete
J12962001,Complete
J12935756,Complete
J12737419,Complete
J12888810,Incomplete
J13002366,Complete
J12693133,Complete
J12981393,Complete
J12909611,Complete
J13031832,Complete
J12724327,Complete
J12673871,Complete
J12767585,Complete
J12554670,Complete
J12739090,Complete
J12564171,Complete
J12658050,Complete
J12637711,Complete
J12760124,Incomplete
J12554406,Complete
J12907750,Complete
J12990512,Complete
J12932832,Complete
J12656656,Complete
J12982396,Incomplete
J12617314,Complete
J13027625,Complete
J12934992,Complete
J12872438,Complete
J12681999,Complete
J12562581,Complete
J12633610,Complete
J12810842,Incomplete
J12850672,Complete
J12592703,Incomplete
J12635896,Incomplete
J12625118,Incomplete
J12681184,Incomplete
J12598056,Complete
J12825493,Complete
J12934236,Complete
J13003254,Complete
J12553851,Complete
J12902756,Complete
J12932283,Complete
J12948939,Complete
J12804826,Complete
J12999728,Incomplete
J12564450,Complete
J12552707,Complete
J12816404,Incomplete
J12840331,Incomplete
J12887524,Complete
J12747547,Complete
J12717015,Complete
J12773537,Complete
J12805131,Complete
J13026033,Incomplete
J12830083,Complete
J12586329,Complete
J12792555,Incomplete
J12867350,Incomplete
J12549235,Complete
J12617648,Incomplete
J12788613,Incomplete
J12981455,Incomplete
J12999268,Complete
J12898727,Complete
J12574377,Complete
J12573724,Complete
J12792760,Complete
J12722348,Complete
J12780904,Incomplete
J12549340,Complete
J12750223,Incomplete
J12658599,Complete
J12918752,Incomplete
J12560422,Complete
J13037867,Complete
J12551398,Complete
J12658942,Complete
J12607810,Incomplete
J12994318,Complete
J12868657,Transferred
J12696466,Complete
J12739252,Complete
J12783754,Complete
J12776376,Complete
J12881172,Complete
J12942348,Incomplete
J12636054,Incomplete
J12823971,Incomplete
J12638091,Incomplete
J12911294,Complete
J12766974,Complete
J12680980,Incomplete
J13020273,Complete
J13007996,Complete
J12587372,Complete
J13018853,Complete
J12701741,Incomplete
J12863042,Incomplete
J12718293,Complete
J12806835,Complete
J12610289,Incomplete
J13005937,Incomplete
J12559162,Incomplete
J13039439,Complete
J12920315,Incomplete
J12749424,Complete
J12965946,Complete
J12549073,Complete
J12742547,Incomplete
J12550240,Complete
J12898141,Complete
J12551925,Incomplete
J12808904,Incomplete
J12860062,Complete
J12976802,Complete
J12693125,Complete
J12612138,Incomplete
J12600552,Incomplete
J12742249,Complete
J12702241,Incomplete
J12677062,Complete
J12801802,Complete
J12549876,Complete
J12856256,Incomplete
J12915707,Incomplete
J12579649,Complete
J13012854,Incomplete
J12647219,Incomplete
J12692115,Complete
J12974586,Incomplete
J13004093,Incomplete
J12564332,Complete
J12870643,Incomplete
J12554636,Incomplete
J12549951,Complete
J12593845,Complete
J12924065,Incomplete
J12694068,Incomplete
J12931862,Complete
J12728688,Complete
J12782112,Complete
J12588951,Complete
J12624005,Incomplete
J12550732,Complete
J12549226,Incomplete
J12767804,Incomplete
J12898113,Complete
J12644386,Complete
J12629381,Complete
J12704071,Complete
J12595615,Complete
J12885262,Incomplete
J12551741,Complete
J12727837,Complete
J12966731,Complete
J12883519,Complete
J12662654,Complete
J12932696,Complete
J12922371,Incomplete
J12573843,Complete
J12808212,Incomplete
J12549770,Complete
J12604047,Complete
J12712816,Incomplete
J12846418,Complete
J12674232,Complete
J12768712,Complete
J13007245,Complete
J12640778,Complete
J12807373,Incomplete
J12805574,Complete
J12669072,Incomplete
J12995676,Complete
J12561189,Incomplete
J13026541,Incomplete
J12554402,Complete
J12629495,Incomplete
J12998248,Incomplete
J12549014,Complete
J12916330,Complete
J12617520,Complete
J12870466,Incomplete
J12964777,Complete
J12903558,Complete
J13026475,Complete
J12806644,Complete
J12870245,Complete
J12614220,Complete
J12695972,Complete
J12642072,Complete
J12768911,Incomplete
J12573346,Incomplete
J12981004,Incomplete
J12863645,Incomplete
J12989008,Complete
J13026208,Complete
J12752418,Complete
J12744074,Complete
J12983503,Complete
J12895573,Incomplete
J12809967,Complete
J12799376,Complete
J12828153,Complete
J12607925,Complete
J12980997,Incomplete
J12554382,Complete
J12914898,Incomplete
J12600916,Complete
J12788501,Incomplete
J12781104,Incomplete
J12969720,Complete
J12825557,Complete
J12645338,Complete
J12625441,Complete
J12551989,Complete
J12746327,Complete
J12729794,Complete
J12675585,Complete
J12706640,Complete
J12774398,Complete
J12752805,Complete
J12625801,Complete
J12650203,Incomplete
J12704095,Complete
J12663275,Complete
J12826325,Complete
J12958395,Incomplete
J13032100,Complete
J12648943,Incomplete
J12902529,Incomplete
J12890500,Complete
J12564340,Complete
J12888915,Complete
J12616589,Incomplete
J13032362,Incomplete
J12557150,Complete
J12960194,Incomplete
J12886880,Complete
J12802484,Incomplete
J12962484,Complete
J12613417,Complete
J12555610,Complete
J12864502,Complete
J12645749,Complete
J12690036,Complete
J12843634,Complete
J12552456,Complete
